0, 1, 2
45, 79, 7
45, 80, 7
45, 81, 9
45, 82, 10
45, 83, 6
45, 84, 9
45, 85, 6
45, 86, 9
45, 87, 1
45, 88, 7
45, 89, 4
45, 90, 2
45, 91, 4
45, 92, 9
45, 93, 2
45, 94, 10
45, 95, 10
45, 96, 1
45, 97, 6
45, 98, 2
45, 99, 9
46, 47, 10
46, 48, 10
46, 49, 2
46, 50, 1
46, 51, 9
46, 52, 6
46, 53, 7
46, 54, 3
46, 55, 5
46, 56, 2
46, 57, 2
46, 58, 4
46, 59, 7
46, 60, 10
46, 61, 8
46, 62, 8
46, 63, 9
46, 64, 4
46, 65, 1
46, 66, 6
46, 67, 9
46, 68, 3
46, 69, 5
46, 70, 1
46, 71, 1
46, 72, 7
46, 73, 3
46, 74, 2
46, 75, 7
46, 76, 2
46, 77, 1
46, 78, 10
46, 79, 10
46, 80, 7
46, 81, 3
46, 82, 2
46, 83, 9
46, 84, 3
46, 85, 1
46, 86, 8
46, 87, 3
46, 88, 10
46, 89, 2
46, 90, 2
46, 91, 4
46, 92, 5
46, 93, 9
46, 94, 8
46, 95, 3
46, 96, 10
46, 97, 8
46, 98, 5
46, 99, 8
47, 48, 6
47, 49, 4
47, 50, 6
47, 51, 2
47, 52, 9
47, 53, 2
47, 54, 8
47, 55, 4
47, 56, 3
47, 57, 4
47, 58, 10
47, 59, 4
47, 60, 9
47, 61, 1
47, 62, 6
47, 63, 10
47, 64, 6
47, 65, 4
47, 66, 6
47, 67, 8
47, 68, 3
47, 69, 3
47, 70, 7
47, 71, 10
47, 72, 4
47, 73, 1
47, 74, 8
47, 75, 10
47, 76, 9
47, 77, 8
47, 78, 10
47, 79, 6
47, 80, 10
47, 81, 6
47, 82, 4
47, 83, 5
47, 84, 8
47, 85, 9
47, 86, 5
47, 87, 3
47, 88, 6
47, 89, 3
47, 90, 8
47, 91, 8
47, 92, 4
47, 93, 5
47, 94, 2
47, 95, 8
47, 96, 3
47, 97, 6
47, 98, 5
47, 99, 7
48, 49, 4
48, 50, 6
48, 51, 4
48, 52, 9
48, 53, 5
48, 54, 7
48, 55, 10
48, 56, 2
48, 57, 4
48, 58, 6
48, 59, 5
48, 60, 4
48, 61, 4
48, 62, 8
48, 63, 2
48, 64, 9
48, 65, 2
48, 66, 10
48, 67, 6
48, 68, 5
48, 69, 5
48, 70, 5
48, 71, 2
48, 72, 8
48, 73, 3
48, 74, 8
48, 75, 9
48, 76, 3
48, 77, 1
48, 78, 6
48, 79, 7
48, 80, 6
48, 81, 8
48, 82, 1
48, 83, 10
48, 84, 9
48, 85, 3
48, 86, 7
48, 87, 1
48, 88, 7
48, 89, 3
48, 90, 8
48, 91, 7
48, 92, 5
48, 93, 6
48, 94, 3
48, 95, 10
48, 96, 3
48, 97, 9
48, 98, 8
48, 99, 7
49, 50, 5
49, 51, 10
49, 52, 7
49, 53, 2
49, 54, 6
49, 55, 9
49, 56, 4
49, 57, 4
49, 58, 9
49, 59, 10
49, 60, 8
49, 61, 8
49, 62, 4
49, 63, 2
49, 64, 4
49, 65, 7
49, 66, 8
49, 67, 10
49, 68, 10
49, 69, 2
49, 70, 3
49, 71, 10
49, 72, 1
49, 73, 7
49, 74, 5
49, 75, 9
49, 76, 5
49, 77, 7
49, 78, 6
49, 79, 4
49, 80, 8
49, 81, 4
49, 82, 6
49, 83, 5
49, 84, 8
49, 85, 5
49, 86, 1
49, 87, 5
49, 88, 10
49, 89, 4
49, 90, 5
49, 91, 3
49, 92, 4
49, 93, 4
49, 94, 9
49, 95, 5
49, 96, 6
49, 97, 10
49, 98, 8
49, 99, 4
50, 51, 9
50, 52, 6
50, 53, 1
50, 54, 4
50, 55, 10
50, 56, 5
50, 57, 1
50, 58, 10
50, 59, 2
50, 60, 8
50, 61, 7
50, 62, 6
50, 63, 1
50, 64, 8
50, 65, 2
50, 66, 10
50, 67, 4
50, 68, 3
50, 69, 9
50, 70, 8
50, 71, 3
50, 72, 10
50, 73, 1
50, 74, 8
50, 75, 3
50, 76, 9
50, 77, 7
50, 78, 4
50, 79, 6
50, 80, 7
50, 81, 4
50, 82, 10
50, 83, 8
50, 84, 2
50, 85, 2
50, 86, 9
50, 87, 5
50, 88, 8
50, 89, 9
50, 90, 1
50, 91, 3
50, 92, 8
50, 93, 2
50, 94, 8
50, 95, 2
50, 96, 2
50, 97, 2
50, 98, 5
50, 99, 2
51, 52, 8
51, 53, 8
51, 54, 3
51, 55, 8
51, 56, 6
51, 57, 10
51, 58, 3
51, 59, 5
51, 60, 3
51, 61, 1
51, 62, 7
51, 63, 2
51, 64, 2
51, 65, 6
51, 66, 5
51, 67, 1
51, 68, 5
51, 69, 8
51, 70, 2
51, 71, 8
51, 72, 4
51, 73, 9
51, 74, 1
51, 75, 4
51, 76, 5
51, 77, 8
51, 78, 1
51, 79, 5
51, 80, 2
51, 81, 5
51, 82, 10
51, 83, 1
51, 84, 1
51, 85, 8
51, 86, 8
51, 87, 5
51, 88, 2
51, 89, 7
51, 90, 1
51, 91, 3
51, 92, 8
51, 93, 8
51, 94, 1
51, 95, 1
51, 96, 4
51, 97, 9
51, 98, 1
51, 99, 3
52, 53, 7
52, 54, 7
52, 55, 6
52, 56, 7
52, 57, 4
52, 58, 7
52, 59, 9
52, 60, 9
52, 61, 8
52, 62, 7
52, 63, 4
52, 64, 3
52, 65, 9
52, 66, 8
52, 67, 7
52, 68, 1
52, 69, 5
52, 70, 2
52, 71, 9
52, 72, 3
52, 73, 3
52, 74, 3
52, 75, 1
52, 76, 9
52, 77, 5
52, 78, 1
52, 79, 8
52, 80, 4
52, 81, 2
52, 82, 9
52, 83, 1
52, 84, 1
52, 85, 1
52, 86, 7
52, 87, 3
52, 88, 9
52, 89, 3
52, 90, 9
52, 91, 5
52, 92, 9
52, 93, 5
52, 94, 1
52, 95, 1
52, 96, 8
52, 97, 6
52, 98, 9
52, 99, 1
53, 54, 1
53, 55, 5
53, 56, 10
53, 57, 7
53, 58, 8
53, 59, 10
53, 60, 7
53, 61, 9
53, 62, 2
53, 63, 1
53, 64, 2
53, 65, 6
53, 66, 2
53, 67, 8
53, 68, 9
53, 69, 7
53, 70, 8
53, 71, 4
53, 72, 9
53, 73, 8
53, 74, 9
53, 75, 7
53, 76, 9
53, 77, 4
53, 78, 8
53, 79, 3
53, 80, 7
53, 81, 9
53, 82, 10
53, 83, 4
53, 84, 5
53, 85, 5
53, 86, 5
53, 87, 4
53, 88, 2
53, 89, 3
53, 90, 5
53, 91, 2
53, 92, 10
53, 93, 6
53, 94, 3
53, 95, 6
53, 96, 10
53, 97, 10
53, 98, 9
53, 99, 7
54, 55, 1
54, 56, 2
54, 57, 2
54, 58, 4
54, 59, 6
54, 60, 1
54, 61, 4
54, 62, 9
54, 63, 1
54, 64, 8
54, 65, 3
54, 66, 6
54, 67, 2
54, 68, 6
54, 69, 4
54, 70, 9
54, 71, 1
54, 72, 8
54, 73, 4
54, 74, 5
54, 75, 3
54, 76, 6
54, 77, 4
54, 78, 5
54, 79, 2
54, 80, 10
54, 81, 1
54, 82, 7
54, 83, 5
54, 84, 10
54, 85, 4
54, 86, 9
54, 87, 2
54, 88, 9
54, 89, 1
54, 90, 7
54, 91, 6
54, 92, 2
54, 93, 8
54, 94, 3
54, 95, 2
54, 96, 10
54, 97, 3
54, 98, 1
54, 99, 5
55, 56, 2
55, 57, 4
55, 58, 6
55, 59, 3
55, 60, 8
55, 61, 10
55, 62, 4
55, 63, 5
55, 64, 7
55, 65, 5
55, 66, 2
55, 67, 10
55, 68, 8
55, 69, 9
55, 70, 8
55, 71, 9
55, 72, 2
55, 73, 10
55, 74, 4
55, 75, 5
55, 76, 3
55, 77, 10
55, 78, 9
55, 79, 7
55, 80, 3
55, 81, 5
55, 82, 4
55, 83, 10
55, 84, 4
55, 85, 2
55, 86, 7
55, 87, 1
55, 88, 9
55, 89, 7
55, 90, 2
55, 91, 1
55, 92, 9
55, 93, 10
55, 94, 7
55, 95, 2
55, 96, 1
55, 97, 2
55, 98, 6
55, 99, 3
56, 57, 7
56, 58, 4
56, 59, 2
56, 60, 4
56, 61, 1
56, 62, 1
56, 63, 4
56, 64, 9
56, 65, 2
56, 66, 4
56, 67, 7
56, 68, 9
56, 69, 10
56, 70, 4
56, 71, 9
56, 72, 5
56, 73, 1
56, 74, 3
56, 75, 1
56, 76, 2
56, 77, 1
56, 78, 6
56, 79, 6
56, 80, 7
56, 81, 3
56, 82, 2
56, 83, 7
56, 84, 7
56, 85, 6
56, 86, 9
56, 87, 10
56, 88, 4
56, 89, 5
56, 90, 9
56, 91, 6
56, 92, 9
56, 93, 5
56, 94, 2
56, 95, 2
56, 96, 1
56, 97, 10
56, 98, 7
56, 99, 3
57, 58, 8
57, 59, 1
57, 60, 7
57, 61, 7
57, 62, 2
57, 63, 7
57, 64, 5
57, 65, 10
57, 66, 6
57, 67, 5
57, 68, 7
57, 69, 9
57, 70, 4
57, 71, 5
57, 72, 7
57, 73, 1
57, 74, 7
57, 75, 4
57, 76, 9
57, 77, 2
57, 78, 5
57, 79, 3
57, 80, 2
57, 81, 10
57, 82, 4
57, 83, 1
57, 84, 3
57, 85, 9
57, 86, 7
57, 87, 3
57, 88, 6
57, 89, 10
57, 90, 6
57, 91, 2
57, 92, 6
57, 93, 8
57, 94, 8
57, 95, 5
57, 96, 7
57, 97, 5
57, 98, 10
57, 99, 3
58, 59, 3
58, 60, 1
58, 61, 3
58, 62, 7
58, 63, 1
58, 64, 9
58, 65, 9
58, 66, 4
58, 67, 7
58, 68, 5
58, 69, 1
58, 70, 1
58, 71, 9
58, 72, 4
58, 73, 7
58, 74, 5
58, 75, 9
58, 76, 6
58, 77, 10
58, 78, 4
58, 79, 7
58, 80, 1
58, 81, 5
58, 82, 9
58, 83, 9
58, 84, 8
58, 85, 10
58, 86, 1
58, 87, 9
58, 88, 3
58, 89, 10
58, 90, 2
58, 91, 3
58, 92, 7
58, 93, 7
58, 94, 4
58, 95, 9
58, 96, 10
58, 97, 5
58, 98, 3
58, 99, 3
59, 60, 10
59, 61, 9
59, 62, 4
59, 63, 9
59, 64, 6
59, 65, 3
59, 66, 4
59, 67, 6
59, 68, 2
59, 69, 4
59, 70, 9
59, 71, 5
59, 72, 8
59, 73, 10
59, 74, 8
59, 75, 5
59, 76, 8
59, 77, 8
59, 78, 5
59, 79, 3
59, 80, 8
59, 81, 10
59, 82, 1
59, 83, 2
59, 84, 3
59, 85, 3
59, 86, 3
59, 87, 9
59, 88, 7
59, 89, 3
59, 90, 10
59, 91, 1
59, 92, 6
59, 93, 3
59, 94, 9
59, 95, 5
59, 96, 7
59, 97, 7
59, 98, 1
59, 99, 9
60, 61, 3
60, 62, 8
60, 63, 1
60, 64, 2
60, 65, 1
60, 66, 2
60, 67, 1
60, 68, 6
60, 69, 6
60, 70, 3
60, 71, 1
60, 72, 8
60, 73, 7
60, 74, 4
60, 75, 5
60, 76, 5
60, 77, 5
60, 78, 10
60, 79, 5
60, 80, 1
60, 81, 8
60, 82, 7
60, 83, 4
60, 84, 10
60, 85, 8
60, 86, 9
60, 87, 3
60, 88, 2
60, 89, 5
60, 90, 1
60, 91, 9
60, 92, 7
60, 93, 6
60, 94, 1
60, 95, 8
60, 96, 9
60, 97, 9
60, 98, 1
60, 99, 7
61, 62, 4
61, 63, 3
61, 64, 3
61, 65, 7
61, 66, 7
61, 67, 1
61, 68, 1
61, 69, 9
61, 70, 3
61, 71, 8
61, 72, 9
61, 73, 5
61, 74, 6
61, 75, 7
61, 76, 1
61, 77, 7
61, 78, 8
61, 79, 3
61, 80, 5
61, 81, 6
61, 82, 9
61, 83, 8
61, 84, 10
61, 85, 1
61, 86, 7
61, 87, 5
61, 88, 4
61, 89, 2
61, 90, 9
61, 91, 7
61, 92, 9
61, 93, 10
61, 94, 1
61, 95, 2
61, 96, 8
61, 97, 4
61, 98, 9
61, 99, 5
62, 63, 4
62, 64, 5
62, 65, 10
62, 66, 6
62, 67, 2
62, 68, 1
62, 69, 6
62, 70, 5
62, 71, 2
62, 72, 4
62, 73, 9
62, 74, 10
62, 75, 4
62, 76, 2
62, 77, 10
62, 78, 8
62, 79, 3
62, 80, 5
62, 81, 6
62, 82, 1
62, 83, 10
62, 84, 3
62, 85, 1
62, 86, 5
62, 87, 6
62, 88, 7
62, 89, 5
62, 90, 5
62, 91, 8
62, 92, 9
62, 93, 4
62, 94, 3
62, 95, 8
62, 96, 8
62, 97, 1
62, 98, 8
62, 99, 8
63, 64, 1
63, 65, 2
63, 66, 3
63, 67, 10
63, 68, 1
63, 69, 7
63, 70, 10
63, 71, 1
63, 72, 5
63, 73, 1
63, 74, 3
63, 75, 7
63, 76, 5
63, 77, 1
63, 78, 8
63, 79, 6
63, 80, 9
63, 81, 4
63, 82, 5
63, 83, 9
63, 84, 2
63, 85, 3
63, 86, 7
63, 87, 2
63, 88, 8
63, 89, 8
63, 90, 7
63, 91, 3
63, 92, 3
63, 93, 4
63, 94, 9
63, 95, 8
63, 96, 5
63, 97, 3
63, 98, 2
63, 99, 8
64, 65, 5
64, 66, 5
64, 67, 5
64, 68, 2
64, 69, 1
64, 70, 1
64, 71, 1
64, 72, 2
64, 73, 9
64, 74, 1
64, 75, 1
64, 76, 6
64, 77, 10
64, 78, 4
64, 79, 9
64, 80, 9
64, 81, 4
64, 82, 9
64, 83, 7
64, 84, 2
64, 85, 8
64, 86, 4
64, 87, 2
64, 88, 7
64, 89, 6
64, 90, 2
64, 91, 10
64, 92, 6
64, 93, 3
64, 94, 8
64, 95, 9
64, 96, 1
64, 97, 8
64, 98, 2
64, 99, 5
65, 66, 5
65, 67, 4
65, 68, 3
65, 69, 9
65, 70, 3
65, 71, 9
65, 72, 10
65, 73, 1
65, 74, 10
65, 75, 1
65, 76, 8
65, 77, 4
65, 78, 2
65, 79, 8
65, 80, 9
65, 81, 7
65, 82, 10
65, 83, 6
65, 84, 10
65, 85, 4
65, 86, 8
65, 87, 6
65, 88, 7
65, 89, 3
65, 90, 7
65, 91, 2
65, 92, 7
65, 93, 2
65, 94, 1
65, 95, 5
65, 96, 8
65, 97, 4
65, 98, 6
65, 99, 2
66, 67, 6
66, 68, 1
66, 69, 8
66, 70, 9
66, 71, 1
66, 72, 1
66, 73, 3
66, 74, 3
66, 75, 10
66, 76, 9
66, 77, 5
66, 78, 3
66, 79, 10
66, 80, 5
66, 81, 3
66, 82, 10
66, 83, 7
66, 84, 6
66, 85, 3
66, 86, 10
66, 87, 8
66, 88, 8
66, 89, 7
66, 90, 6
66, 91, 1
66, 92, 1
66, 93, 1
66, 94, 5
66, 95, 9
66, 96, 5
66, 97, 5
66, 98, 10
66, 99, 4
67, 68, 9
67, 69, 6
67, 70, 5
67, 71, 6
67, 72, 5
67, 73, 1
67, 74, 6
67, 75, 2
67, 76, 10
67, 77, 6
67, 78, 5
67, 79, 6
67, 80, 7
67, 81, 4
67, 82, 4
67, 83, 4
67, 84, 9
67, 85, 4
67, 86, 1
67, 87, 4
67, 88, 6
67, 89, 4
67, 90, 3
67, 91, 7
67, 92, 9
67, 93, 3
67, 94, 1
67, 95, 7
67, 96, 8
67, 97, 5
67, 98, 10
67, 99, 10
68, 69, 4
68, 70, 1
68, 71, 1
68, 72, 2
68, 73, 9
68, 74, 1
68, 75, 8
68, 76, 1
68, 77, 8
68, 78, 3
68, 79, 6
68, 80, 9
68, 81, 6
68, 82, 5
68, 83, 6
68, 84, 1
68, 85, 10
68, 86, 9
68, 87, 9
68, 88, 9
68, 89, 9
68, 90, 2
68, 91, 7
68, 92, 10
68, 93, 3
68, 94, 10
68, 95, 3
68, 96, 3
68, 97, 3
68, 98, 6
68, 99, 1
69, 70, 3
69, 71, 5
69, 72, 6
69, 73, 10
69, 74, 4
69, 75, 5
69, 76, 1
69, 77, 3
69, 78, 1
69, 79, 1
69, 80, 5
69, 81, 10
69, 82, 8
69, 83, 4
69, 84, 8
69, 85, 2
69, 86, 8
69, 87, 2
69, 88, 2
69, 89, 8
69, 90, 7
69, 91, 4
69, 92, 5
69, 93, 6
69, 94, 5
69, 95, 6
69, 96, 4
69, 97, 6
69, 98, 3
69, 99, 9
70, 71, 7
70, 72, 9
70, 73, 10
70, 74, 8
70, 75, 5
70, 76, 3
70, 77, 10
70, 78, 6
70, 79, 3
70, 80, 5
70, 81, 5
70, 82, 3
70, 83, 6
70, 84, 3
70, 85, 9
70, 86, 2
70, 87, 3
70, 88, 1
70, 89, 5
70, 90, 1
70, 91, 1
70, 92, 9
70, 93, 6
70, 94, 1
70, 95, 3
70, 96, 10
70, 97, 1
70, 98, 5
70, 99, 9
71, 72, 7
71, 73, 6
71, 74, 9
71, 75, 4
71, 76, 10
71, 77, 7
71, 78, 10
71, 79, 2
71, 80, 5
71, 81, 5
71, 82, 9
71, 83, 10
71, 84, 10
71, 85, 1
71, 86, 1
71, 87, 4
71, 88, 3
71, 89, 3
71, 90, 3
71, 91, 5
71, 92, 5
71, 93, 2
71, 94, 8
71, 95, 7
71, 96, 7
71, 97, 5
71, 98, 1
71, 99, 8
72, 73, 3
72, 74, 9
72, 75, 3
72, 76, 4
72, 77, 1
72, 78, 3
72, 79, 2
72, 80, 1
72, 81, 8
72, 82, 1
72, 83, 1
72, 84, 1
72, 85, 5
72, 86, 2
72, 87, 1
72, 88, 4
72, 89, 6
72, 90, 1
72, 91, 3
72, 92, 5
72, 93, 10
72, 94, 4
72, 95, 10
72, 96, 10
72, 97, 10
72, 98, 1
72, 99, 9
73, 74, 5
73, 75, 8
73, 76, 2
73, 77, 5
73, 78, 7
73, 79, 5
73, 80, 6
73, 81, 4
73, 82, 7
73, 83, 5
73, 84, 1
73, 85, 8
73, 86, 10
73, 87, 10
73, 88, 10
73, 89, 1
73, 90, 7
73, 91, 9
73, 92, 10
73, 93, 7
73, 94, 2
73, 95, 2
73, 96, 4
73, 97, 2
73, 98, 7
73, 99, 7
74, 75, 9
74, 76, 4
74, 77, 5
74, 78, 7
74, 79, 2
74, 80, 6
74, 81, 5
74, 82, 7
74, 83, 3
74, 84, 4
74, 85, 6
74, 86, 3
74, 87, 7
74, 88, 5
74, 89, 4
74, 90, 6
74, 91, 5
74, 92, 6
74, 93, 7
74, 94, 9
74, 95, 6
74, 96, 6
74, 97, 4
74, 98, 1
74, 99, 10
75, 76, 2
75, 77, 2
75, 78, 9
75, 79, 8
75, 80, 10
75, 81, 6
75, 82, 6
75, 83, 1
75, 84, 3
75, 85, 7
75, 86, 6
75, 87, 5
75, 88, 2
75, 89, 2
75, 90, 7
75, 91, 10
75, 92, 7
75, 93, 6
75, 94, 1
75, 95, 8
75, 96, 7
75, 97, 9
75, 98, 7
75, 99, 2
76, 77, 9
76, 78, 3
76, 79, 7
76, 80, 4
76, 81, 10
76, 82, 1
76, 83, 7
76, 84, 1
76, 85, 2
76, 86, 4
76, 87, 6
76, 88, 8
76, 89, 5
76, 90, 3
76, 91, 3
76, 92, 4
76, 93, 10
76, 94, 2
76, 95, 6
76, 96, 1
76, 97, 2
76, 98, 10
76, 99, 4
77, 78, 10
77, 79, 6
77, 80, 9
77, 81, 9
77, 82, 9
77, 83, 6
77, 84, 10
77, 85, 10
77, 86, 6
77, 87, 10
77, 88, 7
77, 89, 9
77, 90, 1
77, 91, 9
77, 92, 2
77, 93, 1
77, 94, 8
77, 95, 1
77, 96, 4
77, 97, 3
77, 98, 1
77, 99, 1
78, 79, 3
78, 80, 1
78, 81, 6
78, 82, 2
78, 83, 7
78, 84, 7
78, 85, 4
78, 86, 4
78, 87, 2
78, 88, 10
78, 89, 10
78, 90, 6
78, 91, 1
78, 92, 9
78, 93, 4
78, 94, 4
78, 95, 6
78, 96, 3
78, 97, 10
78, 98, 1
78, 99, 6
79, 80, 4
79, 81, 7
79, 82, 3
79, 83, 7
79, 84, 5
79, 85, 10
79, 86, 4
79, 87, 9
79, 88, 9
79, 89, 10
79, 90, 4
79, 91, 6
79, 92, 7
79, 93, 1
79, 94, 8
79, 95, 2
79, 96, 5
79, 97, 5
79, 98, 5
79, 99, 7
80, 81, 8
80, 82, 10
80, 83, 10
80, 84, 9
80, 85, 2
80, 86, 10
80, 87, 1
80, 88, 2
80, 89, 6
80, 90, 3
80, 91, 3
80, 92, 5
80, 93, 4
80, 94, 6
80, 95, 8
80, 96, 3
80, 97, 10
80, 98, 8
80, 99, 8
81, 82, 8
81, 83, 5
81, 84, 8
81, 85, 1
81, 86, 1
81, 87, 7
81, 88, 6
81, 89, 4
81, 90, 2
81, 91, 5
81, 92, 2
81, 93, 10
81, 94, 5
81, 95, 1
81, 96, 6
81, 97, 9
81, 98, 10
81, 99, 9
82, 83, 8
82, 84, 9
82, 85, 2
82, 86, 1
82, 87, 6
82, 88, 7
82, 89, 10
82, 90, 8
82, 91, 6
82, 92, 1
82, 93, 6
82, 94, 1
82, 95, 10
82, 96, 10
82, 97, 6
82, 98, 10
82, 99, 5
83, 84, 2
83, 85, 2
83, 86, 2
83, 87, 10
83, 88, 3
83, 89, 3
83, 90, 3
83, 91, 9
83, 92, 1
83, 93, 8
83, 94, 7
83, 95, 8
83, 96, 8
83, 97, 10
83, 98, 9
83, 99, 1
84, 85, 9
84, 86, 9
84, 87, 7
84, 88, 5
84, 89, 5
84, 90, 6
84, 91, 2
84, 92, 6
84, 93, 3
84, 94, 2
84, 95, 5
84, 96, 3
84, 97, 9
84, 98, 5
84, 99, 8
85, 86, 2
85, 87, 10
85, 88, 9
85, 89, 10
85, 90, 8
85, 91, 6
85, 92, 6
85, 93, 10
85, 94, 3
85, 95, 6
85, 96, 2
85, 97, 8
85, 98, 4
85, 99, 9
86, 87, 8
86, 88, 5
86, 89, 3
86, 90, 3
86, 91, 9
86, 92, 8
86, 93, 4
86, 94, 7
86, 95, 2
86, 96, 8
86, 97, 7
86, 98, 6
86, 99, 7
87, 88, 4
87, 89, 5
87, 90, 4
87, 91, 5
87, 92, 4
87, 93, 5
87, 94, 6
87, 95, 3
87, 96, 1
87, 97, 9
87, 98, 9
87, 99, 3
88, 89, 9
88, 90, 6
88, 91, 1
88, 92, 4
88, 93, 8
88, 94, 9
88, 95, 4
88, 96, 7
88, 97, 2
88, 98, 3
88, 99, 4
89, 90, 2
89, 91, 3
89, 92, 9
89, 93, 7
89, 94, 9
89, 95, 3
89, 96, 6
89, 97, 4
89, 98, 1
89, 99, 2
90, 91, 8
90, 92, 2
90, 93, 7
90, 94, 3
90, 95, 4
90, 96, 2
90, 97, 8
90, 98, 8
90, 99, 1
91, 92, 4
91, 93, 4
91, 94, 10
91, 95, 7
91, 96, 1
91, 97, 5
91, 98, 7
91, 99, 8
92, 93, 1
92, 94, 10
92, 95, 4
92, 96, 10
92, 97, 1
92, 98, 3
92, 99, 2
93, 94, 4
93, 95, 10
93, 96, 1
93, 97, 10
93, 98, 6
93, 99, 1
94, 95, 5
94, 96, 9
94, 97, 4
94, 98, 7
94, 99, 2
95, 96, 4
95, 97, 1
95, 98, 6
95, 99, 8
96, 97, 9
96, 98, 5
96, 99, 8
97, 98, 3
97, 99, 7
98, 99, 8
